content,date,like,place,tags
...다리가 아닙니다 팔입니다~오늘에야 코로나 2차 까지 예방접종을 맞쳤네근데 아무런 부작용이 없다단. 배가 고프다는거 이게 부작용인가 ㅋㅋ배고플땐 고기~.여기도 제주다.#제주도사진찍기좋은곳 #제주도풍경 #제주도여행 #제주도카페 #제주도숙소 #제주도맛집 #제주도사진 #제주도모델 #제주도스냅 #제주도산책 #제주도관광 #제주도핫플 #제주도웨딩 #제주도가볼만한곳 #제주도도민맛집 #한라산 #제주도웨딩스냅 #제주도사진명소 #제주도 #jeju #일출 #일몰 #제주도여행코스 #제주도숨은맛집 #유채꽃 #수국 #산책,2021-08-13,121,,"['#제주도사진찍기좋은곳', '#제주도풍경', '#제주도여행', '#제주도카페', '#제주도숙소', '#제주도맛집', '#제주도사진', '#제주도모델', '#제주도스냅', '#제주도산책', '#제주도관광', '#제주도핫플', '#제주도웨딩', '#제주도가볼만한곳', '#제주도도민맛집', '#한라산', '#제주도웨딩스냅', '#제주도사진명소', '#제주도', '#jeju', '#일출', '#일몰', '#제주도여행코스', '#제주도숨은맛집', '#유채꽃', '#수국', '#산책']"
"풍랑뜨기전 새벽일찍 펀다이빙!! 오예!!! 오늘도 즐거운 하루였다~~~ 🌏사람과 우리가 사는 지구는 절반이상이 물로 이루어져있습니다.🌏🙅🏻‍♂️사람의 몸속은 탐험할수 없지만😥👌지구의 물속은 언제든지 탐험할수 있습니다😜😃Holiday 는 다른센터와 차별화된 구성으로 모든 코스를 진행합니다.😍제주도에서 안전을 최우선으로 생각하는 다이빙센터입니다.😎최고의 강사진으로 다이버에게 편안함을 제공합니다.🎲즐길거리🎲💎체험다이빙 : 59,000원부터🛶 펀다이빙 : 120,000원부터🎓배울거리(🎓🚑 PADI EFR : 150,000원 🏍 PADI #Scuba Diver(최소 1일과정) : 300,000원 부터🔥🚲 PADI #Openwater Diver (최소 2일과정) : 550,000원부터 🆒🛵 PADI #Advanced Openwater Diver (최소 2일과정) : 550,000원부터 💥🚗 PADI Openwater + Advanced (최소 3일과정) : 850,000원부터 ‼️🏥 PADI RESCUE Diver : 500,000원🚀 각종 PADI Specialty : 전화 문의🏛배울거리(PRO단계)🏛🚁PADI DIVEMASTER : 800,000원✈️PADI OPENWATER INSTRUCTOR : 전화문의🎁2021년 교육 등록시 10만원 상당의 선물 증정🎁🏠 :  제주특별자치도 서귀포시 칠십리로91번길 25📞 : 010-2188-1337📨 : holidaydivingkorea@gmail.com📱 : Kakao talk : divingkorea  Wechat : divingkorea #제주도스킨스쿠버 #제주도체험다이빙 #제주도스쿠버다이빙 #제주도여행 #제주도관광#제주도즐길거리#제주도익스트림#제주도다이빙 ​#체험다이빙#스킨스쿠버#스쿠버다이빙#holiday#济州岛潜水#济州岛#潜水#오픈워터#PADI#scubadiving#scubadiverhttps://smartstore.naver.com/divingkorea",2021-08-13,60,Holiday Diving Korea,"['#Scuba', '#Openwater', '#Advanced', '#제주도스킨스쿠버', '#제주도체험다이빙', '#제주도스쿠버다이빙', '#제주도여행', '#제주도관광', '#제주도즐길거리', '#제주도익스트림', '#제주도다이빙', '#체험다이빙', '#스킨스쿠버', '#스쿠버다이빙', '#holiday', '#济州岛潜水', '#济州岛', '#潜水', '#오픈워터', '#PADI', '#scubadiving', '#scubadiverhttps://smartstore.naver.com/divingkorea']"
-동백키친 속 작은감성 악세사리♥️동백샾♥️이제 아침저녁으로는 선선한 바람도 불고가을이 오고있나봐요🍂귀걸이도 슬슬 가을분위기로 바꾸고있어요!구경오세용👀@jeju_dongbaek_kitchen 동백키친 속 작은감성악세사리샾✨영업시간은 동백키친과 같아요!Open 11:00Close 20:00목요일은 휴무입니다.메뉴기다리시는 동안 구경하기도 좋아요😊--#제주도 #제주서쪽 #한림 #협재 #애월 #제주가볼만한곳 #제주도관광#협재해수욕장 #금능해수욕장 #감성소품 #감성 #악세사리 #동백키친 #파스타맛집 #한림맛집 #제주도민맛집 #이어링 #귀걸이 #반지 #원석반지 #원석귀걸이 #실버악세사리 #실버925 #감성샾 #프랑스산 #셀룰로오즈#셀룰로오스 #집게핀 #스타일링 #ootd,2021-08-13,17,제주도 한림,"['#제주도', '#제주서쪽', '#한림', '#협재', '#애월', '#제주가볼만한곳', '#제주도관광', '#협재해수욕장', '#금능해수욕장', '#감성소품', '#감성', '#악세사리', '#동백키친', '#파스타맛집', '#한림맛집', '#제주도민맛집', '#이어링', '#귀걸이', '#반지', '#원석반지', '#원석귀걸이', '#실버악세사리', '#실버925', '#감성샾', '#프랑스산', '#셀룰로오즈', '#셀룰로오스', '#집게핀', '#스타일링', '#ootd']"
여기는 법환포구 카페 앞올레길 코스😗⠀삼각대 세워놓고 혼자 걷기🙂⠀📷 성경https://blog.naver.com/dltjdrud1271/222426344060⠀,2021-08-13,0,서귀포 법환포구,[]
"#난산리다방 #가오픈마지막주. '이번주가 마지막 입니다.'. 제가 운영하는 곳에 구움과자를 판매하고 있어요. 특별한 재능이 있는건 아니고 특별한 재능이 분에게 배워서 2~3일에 한번씩 판매할 양을 반죽하고 직접 굽고 있습니다.. 다양한 맛을 경험해드리고 싶어서 고민 하던 중 서귀포 시내 최애 맛집 @cafe_nowhere_jeju 지금 여기 누님께서 추천해준 #르꼬르동블루 출신의 가루선생님(@garu_garu_baking)을 추천 받았어요.. 오픈 전주에 수업을 요청해서 오픈 3일 전에 처음 제과를 배웠고 한달 가량 계속 체크해주시며 이것저것 알게 모르게 모든것을 다 쏟아주셔서 지금의 맛있는 마들랜, 휘낭시에가 다방에서 판매되고 있어요.. 수업시간에 가르쳐준걸 반죽해보고 복습하면서 이게 맞나하며 연락하면 역시나 100% 아니고 다시 또 유선으로 배우고 있는데요. 한결같이 친절하게 가르침을 주시는 가루 선생님 감사하다는 말을 다시 전합니다.. 이번주 일요일까지가 가오픈 기간입니다. 가오픈 후 1주일은 공간 및 메뉴 재정비를 위해 닫을 예정이에요. 이번이 마지막은 아니지만 가오픈 어택을 마지막으로 하러오실 분들은 오늘부터 4일을 놓치지 마세요 🙏 남은 기간 연습 중인 마지막 구움과자인 무화과 미니파운드 케익을 판매할 예정이에요. . 가오픈은 이번주가 마지막 입니다!! 🙏언능 준비해서 오세요!! 😏 정식 오픈일은 다음주 중에 다시 공지드릴께요! 😍",2021-08-19,604,난산리다방,"['#난산리다방', '#가오픈마지막주.', '#르꼬르동블루']"
시댁 여자들만의 점심 회동이 있던날💚주한아빠 안테 주한이 맡겨두고 아침 일찍 달려 오는데자꾸 어깨가 들썩들썩ㅎㅎㅎ히비정식 클리어하고 베케와서 커피도 마시구요?🙊포토존에 줄서서 동서가 찍어준 사진👍🏻어머님이 왜 이렇게 살 빠졌냐고.. 요즘 잘 못챙겨 먹냐고 걱정하셨는데..(차마 바프 찍을거라고는 말 못해서 다이어트 열심히하고 있다고 둘러댐ㅎㅎ)건강하게 다이어트 하고 있으니 걱정마세요😅오늘 너무 행복했어요😊#베케#서귀포카페,2021-08-18,951,Jeju,"['#베케', '#서귀포카페']"
가로사진이 훨씬 더 어울리는 공간이라 이번 피드는 좀🤔일찍 가면 홀로 명상(Mindfulness)하기 좋은 공간🌿오후부터 밀려오는 커플들👩🏻‍🤝‍👨🏼 주의🤦🏻‍♂️#제주신상카페 #월정리카페 #아이엠더그라스,2021-08-18,"1,011",월정리해변,"['#제주신상카페', '#월정리카페', '#아이엠더그라스']"
💫.초록색 가득.카페 초록달과자점제주 제주시 애월읍 납읍로2길 35-4.#드디어나도🙌#이런곳에서살고싶다🏡,2021-08-19,"1,029",초록달과자점,"['#드디어나도🙌', '#이런곳에서살고싶다🏡']"
@uniqcong_official #유니콩💚👖,2021-08-19,"1,388","우도 牛岛 Udo Island, South Korea",['#유니콩💚👖']
찍고보니 깔맞춤이란 이런것?ㅋㅋㅋ제주의 낮은 따스하고밤은 시원하고 날씨가 최고로좋은 지금이어요^^ 골프 열심히쳐서너어무 탄게 문제 프히히💙#제주여행,2021-08-19,571,,['#제주여행']
하루종일 파란 날 요즘 내 짝꿍 오코백이랑 .. 🧵🪡🤍🤍🤍 (feat 오트에코백),2021-08-18,"2,587",,[]
"마라도드디어 찍었다!! 음하하하~마라도 해물톳짬뽕,톳짜장,흑돼지탕수육행복하여라~~~날이 너~~무 좋아서땀흘리며 한바꾸했지만 그냥 좋으다.톳짜장 생각보다 좋았고 짬뽕은 ㅎㅎ국물맛은 우도짬뽕 보다는 건강한맛?ㅎㅎ 흑돼지탕수육은...진짜 별것 안들어갔는데 고기맛이 아주그냥 나이쓰~~~너무 담백해♡ 쪼아쪼아 마라도. 건강한섬! 최남단의 외로운섬!자연의섬! 화려함없는 소박한섬!싸릉합니돵~♡♡♡#제주도 #마라도 #최남단 #자연의품 #순백의땅 #좋다 #볼것없이 #느낌충만한 #바다만 #보아도 #좋다#제주여행 #해산물톳짬뽕 #톳짜장#흑돼지탕수육 #마라도짜장면#맛집 #멋집 #최고 #일상그램",2021-08-19,1,,"['#제주도', '#마라도', '#최남단', '#자연의품', '#순백의땅', '#좋다', '#볼것없이', '#느낌충만한', '#바다만', '#보아도', '#좋다', '#제주여행', '#해산물톳짬뽕', '#톳짜장', '#흑돼지탕수육', '#마라도짜장면', '#맛집', '#멋집', '#최고', '#일상그램']"
❤️,2021-08-19,4,Iolani,[]
"#Repost - @little_deresa0306 by @get_regrammer🆘️#견주님을찾습니다🆘️.#Repost @straydogsss #ahasave @ahasave ——Reposted from @challenginghaha 🆘️🆘️DM공유요청🆘️🆘️ 어제 온 디엠인데 공유가 늦었습니다ㅠㅠ.@rraaaannn안녕하세요 여기 #제주 신례교차로 쪽인데 하얀색 #포메라니안 작은 강아지가 도로를 위험하게 돌아다녀요 ㅠㅠㅠㅠ 털도 깨끗한거 보니 오늘 집을 나왔거나,, 유기당한듯 한데 다가가면 으르렁거리고 도망가서 잡지를 못했어요 ㅠㅠㅠㅠ 차도 잘 못피하고 .. ㅠㅠㅠㅠ 너무 위험해보입니다 공유 부탁드릴게요...#유기견구조 #임보처급구 #유기견 #유기견입양 #유기견임보 #강아지 #반려견 #댕댕이 #개스타그램 #애견카페 #럽스타그램 #제주유기견 #견주 #개 #멍멍이 #멍이 #멍스타그램 #포메 #소형견 #소형견입양 #제주맛집 #제주도 #제주카페 #제주도여행 #제주여행",2021-08-19,1,,"['#Repost', '#견주님을찾습니다🆘️.', '#Repost', '#ahasave', '#제주', '#포메라니안', '#유기견구조', '#임보처급구', '#유기견', '#유기견입양', '#유기견임보', '#강아지', '#반려견', '#댕댕이', '#개스타그램', '#애견카페', '#럽스타그램', '#제주유기견', '#견주', '#개', '#멍멍이', '#멍이', '#멍스타그램', '#포메', '#소형견', '#소형견입양', '#제주맛집', '#제주도', '#제주카페', '#제주도여행', '#제주여행']"
#미향해장국 ...#소고기우거지해장국 #제주맛집 #제주도#제주도여행#제주도맛집#제주여행#서귀포#서귀포맛집#서귀포여행#해장국맛집#제주해장국#미향해장국본점#제주도해장국#서귀포해장국#맛집추천#전국맛집#먹스타그램#먹스타맞팔#좋아요#좋반#먹스타#먹방#인스타푸드#제주여행추천#일상스타그램#셀스타그램#셀피#맞팔#소통,2021-08-19,3,Seogwipo,"['#미향해장국', '#소고기우거지해장국', '#제주맛집', '#제주도', '#제주도여행', '#제주도맛집', '#제주여행', '#서귀포', '#서귀포맛집', '#서귀포여행', '#해장국맛집', '#제주해장국', '#미향해장국본점', '#제주도해장국', '#서귀포해장국', '#맛집추천', '#전국맛집', '#먹스타그램', '#먹스타맞팔', '#좋아요', '#좋반', '#먹스타', '#먹방', '#인스타푸드', '#제주여행추천', '#일상스타그램', '#셀스타그램', '#셀피', '#맞팔', '#소통']"
"갈치구이먹을까 조림먹을까 결국 못골라서 둘다 시켜봤는데.. 둘다 개존맛, 사장님 반반메뉴 만들어주세요ㅋㅋㅋ#제주예찬#제주도맛집 #제주맛집 #제주공항근처맛집 #제주시맛집 #제주도갈치조림 #제주예찬갈치조림 #제주갈치맛집 #제주갈치조림맛집 #제주도갈치조림맛집 #제주도갈치구이맛집 #제주도여행 #제주여행 #제주가볼만한곳 #제주도가볼만한곳",2021-08-19,0,,"['#제주예찬', '#제주도맛집', '#제주맛집', '#제주공항근처맛집', '#제주시맛집', '#제주도갈치조림', '#제주예찬갈치조림', '#제주갈치맛집', '#제주갈치조림맛집', '#제주도갈치조림맛집', '#제주도갈치구이맛집', '#제주도여행', '#제주여행', '#제주가볼만한곳', '#제주도가볼만한곳']"
제주도 떠나는 날이 날씨가 가장 좋았고…광주에 도착하자마자 비가왔다..껄껄 #날씨요괴인증,2021-08-19,15,Jeju,['#날씨요괴인증']
비 오고 바람이 불었던6월의 제주지만 그래도 재밌었던 여행 🌴저의 아이패드 속 드림노트에는제주 여행의 흔적들이 담겨 있는데비오지만 그 분위기도 즐겼던 여행이라행복했던 여행☺️10월에는 호캉스 2탄 !회사에서 보내주는데 가족들 모시고정말 리얼 호캉스를 즐겨볼까해요 !원래 부산 선택할까 했는데저희 가족들이 있는곳이랑 가까운곳은강릉이라서10월은 강릉으로 땅 ! 땅 !,2021-08-19,9,제주도 Jeju Island,[]
🌈빨주노초파남보☂️...#제주 #제주여행 #무지개해안도로 #제주맛집 #제주카페 #무지개도로 #제주도 #좋반#좋반테러#좋아요반사#좋아요테러#좋테#좋테반사#맞팔#맞팔해요#맞팔환영#소통해요#선팔하면맞팔#followforfollowback#followｍe#likesforlike#likeforfollow#fff #lfl#daily#selfie#ootd#instagood#いいね返し#おうちごはん,2021-08-19,30,,"['#제주', '#제주여행', '#무지개해안도로', '#제주맛집', '#제주카페', '#무지개도로', '#제주도', '#좋반', '#좋반테러', '#좋아요반사', '#좋아요테러', '#좋테', '#좋테반사', '#맞팔', '#맞팔해요', '#맞팔환영', '#소통해요', '#선팔하면맞팔', '#followforfollowback', '#followｍe', '#likesforlike', '#likeforfollow', '#fff', '#lfl', '#daily', '#selfie', '#ootd', '#instagood', '#いいね返し', '#おうちごはん']"
🚨비상비상🚨제주도 사회적 거리두기 4단계 격상기존에 영업시간 이였던 10:00 ~ 23:00 에서⏰10:00 ~ 22:00👈로 변경되었습니다.⭕️라빈쌤 근무시간은 변함없이⭕️------11:30 ~ 21:30 입니다🥰 ------,2021-08-19,8,Kevin Hair Salon 케빈헤어살롱,[]
"오늘은 이컷~!!!촬영한 사진들 보다보면이런저런 핑계와 아쉬움이 가득이다.날씨가 똥망이라그래, 비가 와서 그래,구름도 거지 같아, 비가 멈춰도 해도 안나와줘,바람 불어서 조명이 넘어갔어,코로나 4단계라 시간이 없어..결국은 내맘가는 컷에 제일 먼저 손이간다.자야긋네~.📸 @tomo2j @dayone.jeju ..안녕하세요, “ Day One “ 입니다.✔️ 합리적인 가격으로 아름다운 제주에서 소중한 날을 사진으로 담아드릴것을 약속드립니다..-----------------------------------------------#jeju #portrait #photographer #fitness #landscape #yoga #제주도민 #개인화보 #스냅사진 #제주여행 #여행스타그램 #일반인화보 #일상소통 #화보컨셉 #제주일상 #요가강사 #운동하는여자 #헬스타 #여행스냅 #럽스타그램 #피트니스 #바프 #세화해변 #비오는날 #야외프로필 #제주요가 #올레길 # 굿밤 #데이원 #dayone",2021-08-19,10,제주도 Jeju Island,"['#jeju', '#portrait', '#photographer', '#fitness', '#landscape', '#yoga', '#제주도민', '#개인화보', '#스냅사진', '#제주여행', '#여행스타그램', '#일반인화보', '#일상소통', '#화보컨셉', '#제주일상', '#요가강사', '#운동하는여자', '#헬스타', '#여행스냅', '#럽스타그램', '#피트니스', '#바프', '#세화해변', '#비오는날', '#야외프로필', '#제주요가', '#올레길', '#데이원', '#dayone']"
"쿠주제주구옥 10시 마감합니다. 오늘은 크로플 찾는 손님들이 많았네용 😍갓구운 쫀득쫀득 크로플에 상큼한 에이드한잔이면 행복 끝. 아닌가요? 하루 잠깐의 힐링같은 시간, 말리와 함께 마무리하려 합니다. 모두들 좋은꿈 꾸세용 🌙Can you join us?🔸️ 영업시간: am10:30~pm10:00🔸️ 휴일: 연중무휴 🔸️ 위치: 제주시 테우해안로 172-15(이호테우해변 주차장 바로앞)#제주여행 #제주혼술 #제주혼밥 #제주카페 #제주살이 #제주가볼만한곳 #제주도카페 #이벤트 #event #제주도 #이호테우해변 #이호테우해변카페 #제주도민 #제주디저트맛집 #제주도민맛집 #일상 #소통 #맞팔 #fff #ootd #제주디저트카페 #선팔맞팔 #간식 #민들레영토 #제주민토  #휴머니즘 #리필 #제주카페투어 #쿠주소셜카페",2021-08-19,8,Iho Tewoo Beach 이호테우해변,"['#제주여행', '#제주혼술', '#제주혼밥', '#제주카페', '#제주살이', '#제주가볼만한곳', '#제주도카페', '#이벤트', '#event', '#제주도', '#이호테우해변', '#이호테우해변카페', '#제주도민', '#제주디저트맛집', '#제주도민맛집', '#일상', '#소통', '#맞팔', '#fff', '#ootd', '#제주디저트카페', '#선팔맞팔', '#간식', '#민들레영토', '#제주민토', '#휴머니즘', '#리필', '#제주카페투어', '#쿠주소셜카페']"
메밀꽃밭 🤩.....#제주여행#국내여행#제주스타그램#여행스타그램#여행#jeju#보름왓#boromwat#꽃밭#꽃밭에서#메밀꽃#사진스팟#spot#일상#일상스타그램#좋아요❤️,2021-08-19,5,Boromwat,"['#제주여행', '#국내여행', '#제주스타그램', '#여행스타그램', '#여행', '#jeju', '#보름왓', '#boromwat', '#꽃밭', '#꽃밭에서', '#메밀꽃', '#사진스팟', '#spot', '#일상', '#일상스타그램', '#좋아요❤️']"
#캠핑 #헬리녹스#아더에러 #콜라보레이션 #백패킹 #백패커 #제주여행 #더클리프 #제주앓이 피곤한 하루🥱,2021-08-19,12,,"['#캠핑', '#헬리녹스', '#아더에러', '#콜라보레이션', '#백패킹', '#백패커', '#제주여행', '#더클리프', '#제주앓이']"
가는곳마다 뷰맛집#애월#몽상드애월#뷰맛집#셀스타그램#셀피#소통#일상기록#소통그램#제주도#제주여행#jeju#좋반 #좋아요반사 #좋테 #좋테반사 #첫줄반사#데일리 #맞좋 #소통 #좋아요 #팔로우반사 #likeforlike #like4like #instagood #instalike #l4l,2021-08-19,16,,"['#애월', '#몽상드애월', '#뷰맛집', '#셀스타그램', '#셀피', '#소통', '#일상기록', '#소통그램', '#제주도', '#제주여행', '#jeju', '#좋반', '#좋아요반사', '#좋테', '#좋테반사', '#첫줄반사', '#데일리', '#맞좋', '#소통', '#좋아요', '#팔로우반사', '#likeforlike', '#like4like', '#instagood', '#instalike', '#l4l']"
8월 14일 토욜 오전☔🏝 #비내리는제주 .아침일찍 🚗렌트카 빌리러 🛩공항근처갔다가 사촌동생 🔎서치로 🌲예쁜카페 찾기 성공!.#여행스타그램 #사촌동생이랑 #엄마랑여행 #제주여행 #먹스타그램 #디저트스타그램 #카페스타그램 #무화과타르트 #블루베리타르트 #레몬마들렌 #플랫화이트 #다맛있었다 #사진명당자리 #찍사님감사 #역시인물은아이폰 #초록초록피드 #밀린피드올리기 #어른이일기,2021-08-19,6,그러므로part.2,"['#비내리는제주', '#여행스타그램', '#사촌동생이랑', '#엄마랑여행', '#제주여행', '#먹스타그램', '#디저트스타그램', '#카페스타그램', '#무화과타르트', '#블루베리타르트', '#레몬마들렌', '#플랫화이트', '#다맛있었다', '#사진명당자리', '#찍사님감사', '#역시인물은아이폰', '#초록초록피드', '#밀린피드올리기', '#어른이일기']"
#제주 #제주맛집 #벵디 #벵디_돌문어덮밥🐙 #맛집추천 #제주여행 #맛스타그램 #먹스타그램 #오늘점심,2021-08-19,2,,"['#제주', '#제주맛집', '#벵디', '#벵디_돌문어덮밥🐙', '#맛집추천', '#제주여행', '#맛스타그램', '#먹스타그램', '#오늘점심']"
-여기 다녀오고 온 사실나 햄버거 사랑하네 #양가형제,2021-08-19,0,양가형제,['#양가형제']
⠀제주도에서 만난 엄청큰 구름✨⠀사진으로 만든 긴 마우스 패드✨ 샘플이 도착했어요!!마플샵💖에 퀄리티가 정말 장난아니더라구요✨색깔도 딱 주문한데로 혹시 사진이 깨질까 걱정도 했는데깨짐도 없이 🌿너무 잘와서 믿고 맡길수 있을것 같아요!!적당한 푹신함도 있어서 컴퓨터에서 긴 작업에도너무 좋을것 같아요!!✨✨⠀큰구름 긴 마우스 패드도 곧 마플샵에 올릴게요!!프로필 링크로 고고✨#밝게_빛나는_순간들,2021-08-19,8,제주 애월,['#밝게_빛나는_순간들']
인원제한에 마스크 끼고 물놀이 생각보다 괜찮았구락커/샤워실 없어서 방에 가서 씻어야 하는 물놀이 생각보다 괜찮았구신화월드 워터파크 생각보다 더 괜찮았구날씨도 생각보다 더 괜찮았구#제주여행 #신화월드 #신화관 #인피니티풀 #스카이풀 #신화월드워터파크 #마냥행복한여행,2021-08-19,0,신화스카이풀,"['#제주여행', '#신화월드', '#신화관', '#인피니티풀', '#스카이풀', '#신화월드워터파크', '#마냥행복한여행']"
"매일 하나씩 풀어도 100일이네,,",2021-08-19,16,,[]
여름이었다.,2021-08-19,,금악오름,[]
말이랑 사진찍기 참 힘들다..#제주도 #성이시돌목장 #말이랑🐴 #제주여행,2021-07-11,,성이시돌목장,"['#제주도', '#성이시돌목장', '#말이랑🐴', '#제주여행']"
사진 찍다가 어두워진 숙소 귤밭🍊#제주도 #귤밭 #의귀하루 #제주숙소 #제주여행,2021-07-11,,,"['#제주도', '#귤밭', '#의귀하루', '#제주숙소', '#제주여행']"
너무 예쁜 우리나라🇰🇷#제주도 #남원큰엉해안경승지 #큰엉해안경승지 경승지 #한반도 #제주여행,2021-07-11,,큰엉해안경승지,"['#제주도', '#남원큰엉해안경승지', '#큰엉해안경승지', '#한반도', '#제주여행']"
잠깐 사이 하늘색이 바뀐 제주#제주도 #함덕해변 #제주바다 #제주여행,2021-07-11,,제주 함덕 서우봉 해변,"['#제주도', '#함덕해변', '#제주바다', '#제주여행']"
"21년 8월 17일 화 한달살이 16일차재인이가 가고 싶다고 울고 불고 했던이호테우 해수욕장 해수풀장 전세내다. ㅎㅎㅎ10시 반쯤 가니 아무도 없어서 우리 가족만 전세 내고 놀았다. 2시간 논 후에 신랑은 공항에 데려다 주고 허한 마음으로 찾아간 그릇가게 ㅋㅋ1. 네이버 검색으로 아라 도예 찾아 갔으나 거긴 김수현 작가의 집이었음 ㅠ2. 집 앞에서 김수현 작가 만났고, 직접 아라도예 그릇 가게 ‘온도’ 알려줌3. ‘온도’에 가니 미술관에서 본 김수현 작가의 그릇들은 현재는 팔고 있지 않았음. 10월에 전시 끝나야 구입 가능 ㅜ 4. 제주요 화산토 도자기 문화관이란 곳에 갔는데 문제가 생겨 문 닫았다 함. 5. 네이버 검색 끝에 담화헌을 찾아 감.여태까지 고생을 보상이라도 하듯이 홀린듯 그릇 구경아이들이 내 옆이나 그릇 주위에 오면 자리에 앉아서 기다리라고 계속 뭐라하고 ㅎㅎ모두 제주 화산토로 만든 그릇이며반질반질 윤이 나는 건 유약을 바른 것흙색이 그대로 나는 붉은 나무색 그릇은 전기 가마로 구운 것검은 빛이 도는 무광의 그릇은 장작을 때서 전통방식으로 구운 것이라고 했다. 바쁘신 분 붙들고 계속 질문 해 대고결국은 맘에 드는 몇 가지를 고르고 골라 구입했다장작을 때서 만들었다는 귀한 그릇들로.더 사고 싶었지만 너무 비쌈ㅜㅜㅜ6. 아이들이 잘 기다려 준 보상으로 노래 노래 부르던 떡 카페 쌀쌀카페로 고고붕어 모양의 예쁜 떡을 구워서 네 종류의 소스에 찍어 먹는 것이다. 맛? 없음. ㅎㅎㅎㅎㅎㅎ붕어가 귀여움. 끝!그런데도 그 카페가 너무 만족스러웠던 것은 그 카페와 연결된 외부 놀이터. 아이들이 놀이터에 나가서 들어오지를 않았다. ㅋㅋㅋ집에 가자고 가자고 해서 겨우 데리고 나왔다. #채식으로맛있게#제주한달살이#이호테우해수풀장#제주여행#아라도예#온도샵#담화헌그릇#쌀쌀카페",2021-08-19,0,,"['#채식으로맛있게', '#제주한달살이', '#이호테우해수풀장', '#제주여행', '#아라도예', '#온도샵', '#담화헌그릇', '#쌀쌀카페']"
미친 갯강구 무리에서 이모티콘이랑 똑같이 생긴 🦋,2021-08-19,4,종달리 바닷가,[]
제주도 여행가서 가장 맛있게 먹었던 식사아쉽게도 칼국수 사진을 못찍었지만 해물파전 사진로 칼국수의 형태와 맛을 알 수 있다 막걸리 생각나게하는 맛 난 우리나라 원탑 파전이라 생각해 심지어 김치도 맛있거든요 ⭐️⭐️⭐️⭐️⭐️#바당칼국수 #제주도칼국수 #제주도칼국수맛집 #사계해안 #제주도 #제주 #제주맛집 #제주도맛집 #제주도여행 #제주여행,2021-08-19,0,사계바다,"['#바당칼국수', '#제주도칼국수', '#제주도칼국수맛집', '#사계해안', '#제주도', '#제주', '#제주맛집', '#제주도맛집', '#제주도여행', '#제주여행']"
-이서야.. 너 코 닿는거 아니니? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정말 내딸이지만 개그우먼🤣,2021-08-19,5,,[]
먹는데 진심인 바움 식구들🌿덕선엄마st 브런치 먹고 다 같이 성산일출봉 산책가기🏃‍♂️,2021-08-19,1,,[]
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀더운 날씨 이열치열 해독에 좋은콩나물과 미나리가 들어간 참복지리 어떠세요?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀👍 점심특선 참복해장국 / 참복 전골 메뉴전골 드신 후 육수에 만들어드리는 죽도 별미랍니다⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀제주 한림수협 중매인이 직접 공수해온 자연산 재료로정성을 다합니다 :)⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀제주시 공항근처참복전골, 아구전골, 아구찜,은갈치조림, 은갈치국, 계절회⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀예약문의 064)721-0182💎 현재 거리두기4단계로 인해 오전영업중⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#제주맛집#제주시맛집#제주해장국#제주시해장국#제주공항근처#제주공항근처맛집#공항근처맛집#제주시참복#제주아구찜#제주시갈치조림#도민맛집#도민추천#용담동#용담동맛집#제주도#제주여행#제주시#제주조아라참복아구찜#조아라참복아구찜#제주시내맛집#제주여행",2021-08-19,2,조아라참복아구찜,"['#제주맛집', '#제주시맛집', '#제주해장국', '#제주시해장국', '#제주공항근처', '#제주공항근처맛집', '#공항근처맛집', '#제주시참복', '#제주아구찜', '#제주시갈치조림', '#도민맛집', '#도민추천', '#용담동', '#용담동맛집', '#제주도', '#제주여행', '#제주시', '#제주조아라참복아구찜', '#조아라참복아구찜', '#제주시내맛집', '#제주여행']"
#JEJU #🍊#2017.목적지 없이 걷다 길 한복판에서 혼자 삼각대 두고 찍은 날💕#제주 #제주도 #제주여행 #사진#jejuisland #travel #photo,2021-08-19,5,제주도 Jeju Island,"['#JEJU', '#🍊', '#2017.목적지', '#제주', '#제주도', '#제주여행', '#사진', '#jejuisland', '#travel', '#photo']"
*어디에서든 너는 참 예쁘다❤️#나의소민👼🏻 #제주여행#여름휴가,2021-08-19,13,Jeju-do,"['#나의소민👼🏻', '#제주여행', '#여름휴가']"
